"insee_code","year","n_AEP","n_SOU","n_SUP","n_tot"
"59560",2018,0,8,8,16
"59560",2020,0,18,134,152
"59562",2018,0,8,8,16
"59562",2019,0,0,59,59
"59562",2020,0,18,108,126
"59563",2018,0,8,8,16
"59563",2019,0,0,59,59
"59563",2020,0,18,108,126
"59564",2018,0,8,8,16
"59564",2020,0,18,108,126
"59565",2018,0,8,8,16
"59565",2020,0,18,108,126
"59566",2018,0,8,8,16
"59566",2020,0,18,134,152
"59567",2018,0,8,8,16
"59567",2020,0,18,108,126
"59568",2018,0,8,162,170
"59568",2020,0,18,216,234
"59569",2018,0,8,8,16
"59569",2020,0,18,108,126
"59570",2018,0,8,162,170
"59570",2020,0,18,108,126
"59571",2018,0,8,8,16
"59571",2020,0,18,108,126
"59572",2018,0,8,8,16
"59572",2019,0,0,59,59
"59572",2020,0,18,108,126
"59573",2018,0,8,8,16
"59573",2019,0,0,59,59
"59573",2020,0,18,108,126
"59574",2018,0,8,8,16
"59574",2020,0,18,216,234
"59575",2018,0,8,8,16
"59575",2020,0,18,108,126
"59576",2018,0,8,162,170
"59576",2019,0,0,101,101
"59576",2020,0,18,216,234
"59577",2018,0,8,162,170
"59577",2020,0,18,108,126
"59578",2018,0,8,162,170
"59578",2020,0,18,216,234
"59579",2018,0,8,162,170
"59579",2019,0,0,101,101
"59579",2020,0,18,216,234
"59580",2018,0,8,162,170
"59580",2020,0,18,108,126
"59581",2018,0,8,162,170
"59581",2020,0,18,216,234
"59582",2018,0,8,162,170
"59582",2020,0,18,216,234
"59583",2018,0,8,8,16
"59583",2019,0,0,59,59
"59583",2020,0,18,108,126
"59584",2018,0,8,8,16
"59584",2020,0,18,108,126
"59585",2018,0,8,8,16
"59585",2020,0,18,134,152
"59586",2018,0,8,8,16
"59586",2020,0,18,134,152
"59587",2018,0,8,162,170
"59587",2020,0,18,108,126
"59588",2018,0,8,162,170
"59588",2019,0,0,101,101
"59588",2020,0,18,216,234
"59589",2018,0,8,8,16
"59589",2020,0,18,108,126
"59590",2018,0,8,162,170
"59590",2020,0,18,216,234
"59591",2018,0,8,8,16
"59591",2020,0,18,108,126
"59592",2018,0,8,8,16
"59592",2020,0,18,134,152
"59593",2018,0,8,8,16
"59593",2020,0,18,108,126
"59594",2018,0,8,8,16
"59594",2020,0,18,216,234
"59595",2018,0,8,8,16
"59595",2020,0,18,108,126
"59596",2018,0,8,8,16
"59596",2020,0,18,216,234
"59597",2018,0,8,8,16
"59597",2020,0,18,108,126
"59598",2018,0,8,8,16
"59598",2020,0,18,134,152
"59599",2018,0,8,8,16
"59599",2020,0,18,134,152
"59600",2018,0,8,8,16
"59600",2020,0,18,134,152
"59601",2018,0,8,8,16
"59601",2019,0,0,59,59
"59601",2020,0,18,108,126
"59602",2018,0,8,8,16
"59602",2020,0,18,134,152
"59603",2018,0,8,8,16
"59603",2020,0,18,108,126
"59604",2018,0,8,8,16
"59604",2020,0,18,108,126
"59605",2018,0,8,162,170
"59605",2019,0,0,101,101
"59605",2020,0,18,216,234
"59606",2018,0,8,8,16
"59606",2020,0,18,108,126
"59607",2018,0,8,8,16
"59607",2020,0,18,108,126
"59608",2018,0,8,8,16
"59608",2020,0,18,108,126
"59609",2018,0,8,8,16
"59609",2020,0,18,134,152
"59610",2018,0,8,8,16
"59610",2020,0,18,108,126
"59611",2018,0,8,8,16
"59611",2020,0,18,134,152
"59612",2018,0,8,8,16
"59612",2020,0,18,108,126
"59613",2018,0,8,8,16
"59613",2020,0,18,108,126
"59614",2018,0,8,8,16
"59614",2020,0,18,108,126
"59615",2018,0,8,162,170
"59615",2020,0,18,216,234
"59616",2018,0,8,8,16
"59616",2020,0,18,108,126
"59617",2018,0,8,8,16
"59617",2020,0,18,108,126
"59618",2018,0,8,8,16
"59618",2020,0,18,108,126
"59619",2018,0,8,8,16
"59619",2020,0,18,108,126
"59620",2018,0,8,8,16
"59620",2020,0,18,108,126
"59622",2018,0,8,8,16
"59622",2020,0,18,108,126
"59623",2018,0,8,8,16
"59623",2020,0,18,108,126
"59624",2018,0,8,8,16
"59624",2020,0,18,108,126
"59625",2018,0,8,8,16
"59625",2020,0,18,108,126
"59626",2018,0,8,8,16
"59626",2020,0,18,108,126
"59627",2018,0,8,8,16
"59627",2020,0,18,108,126
"59628",2018,0,8,162,170
"59628",2020,0,18,108,126
"59629",2018,0,8,8,16
"59629",2020,0,18,216,234
"59630",2018,0,8,8,16
"59630",2020,0,18,134,152
"59631",2018,0,8,8,16
"59631",2020,0,18,108,126
"59632",2018,0,8,8,16
"59632",2020,0,18,108,126
"59633",2018,0,8,8,16
"59633",2019,0,0,59,59
"59633",2020,0,18,108,126
"59634",2018,0,8,162,170
"59634",2020,0,18,216,234
"59635",2018,0,8,8,16
"59635",2020,0,18,108,126
"59636",2018,0,8,8,16
"59636",2020,0,18,134,152
"59637",2018,0,8,8,16
"59637",2020,0,18,216,234
"59638",2018,0,8,8,16
"59638",2020,0,18,134,152
"59639",2018,0,8,8,16
"59639",2020,0,18,108,126
"59640",2018,0,8,8,16
"59640",2020,0,18,108,126
"59641",2018,0,8,162,170
"59641",2020,0,18,108,126
"59642",2018,0,8,8,16
"59642",2020,0,18,216,234
"59643",2018,0,8,8,16
"59643",2020,0,18,134,152
"59645",2018,0,8,8,16
"59645",2020,0,18,108,126
"59646",2018,0,8,8,16
"59646",2020,0,18,134,152
"59647",2018,0,8,162,170
"59647",2019,0,0,101,101
"59647",2020,0,18,216,234
"59648",2018,0,8,8,16
"59648",2020,0,18,134,152
"59649",2018,0,8,8,16
"59649",2019,0,0,59,59
"59649",2020,0,18,108,126
"59650",2018,0,8,8,16
"59650",2020,0,18,134,152
"59651",2018,0,8,8,16
"59651",2020,0,18,108,126
"59652",2018,0,8,8,16
"59652",2020,0,18,108,126
"59653",2018,0,8,8,16
"59653",2020,0,18,134,152
"59654",2018,0,8,8,16
"59654",2020,0,18,216,234
"59655",2018,0,8,162,170
"59655",2020,0,18,108,126
"59656",2018,0,8,8,16
"59656",2020,0,18,134,152
"59657",2018,0,8,162,170
"59657",2020,0,18,108,126
"59658",2018,0,8,8,16
"59658",2020,0,18,134,152
"59659",2018,0,8,8,16
"59659",2019,0,0,59,59
"59659",2020,0,18,108,126
"59660",2018,0,8,8,16
"59660",2020,0,18,134,152
"59661",2018,0,8,8,16
"59661",2019,0,0,59,59
"59661",2020,0,18,108,126
"59662",2018,0,8,162,170
"59662",2020,0,18,108,126
"59663",2018,0,8,162,170
"59663",2020,0,18,108,126
"59664",2018,0,8,162,170
"59664",2020,0,18,108,126
"59665",2018,0,8,162,170
"59665",2020,0,18,108,126
"59666",2018,0,8,162,170
"59666",2020,0,18,108,126
"59667",2018,0,8,162,170
"59667",2020,0,18,108,126
"59668",2018,0,8,162,170
"59668",2019,0,0,101,101
"59668",2020,0,18,216,234
"59669",2018,0,8,162,170
"59669",2020,0,18,108,126
"59670",2018,0,8,8,16
"59670",2020,0,18,134,152
"60001",2017,0,0,37,37
"60001",2019,0,0,65,65
"60001",2020,0,0,121,121
"60002",2015,0,0,84,84
"60002",2017,0,0,96,96
"60002",2019,0,0,28,28
"60003",2015,0,0,84,84
"60003",2017,0,0,133,133
"60003",2019,0,0,198,198
"60003",2020,0,0,240,240
"60004",2015,0,0,84,84
"60004",2017,0,0,96,96
"60004",2019,0,0,28,28
"60005",2015,0,0,33,33
"60005",2017,0,0,56,56
"60005",2019,0,0,49,49
"60005",2020,0,0,59,59
"60006",2015,0,0,15,15
"60006",2019,0,0,69,69
"60006",2020,0,0,13,13
"60007",2015,0,0,84,84
"60007",2017,0,0,133,133
"60007",2019,0,0,198,198
"60007",2020,0,0,240,240
"60008",2015,0,0,56,56
"60008",2017,0,0,83,83
"60008",2019,0,0,198,198
"60008",2020,0,0,240,240
"60009",2015,0,0,84,84
"60009",2017,0,0,96,96
"60009",2019,0,0,28,28
"60010",2015,0,0,15,15
"60010",2017,0,0,114,114
"60010",2019,0,0,125,125
"60010",2020,0,0,32,32
"60011",2015,0,0,28,28
"60011",2017,0,0,37,37
"60011",2019,0,0,25,25
"60011",2020,0,0,14,14
"60012",2017,0,0,46,46
"60013",2015,0,0,56,56
"60013",2017,0,0,83,83
"60013",2019,0,0,162,162
"60013",2020,0,0,187,187
"60014",2015,0,0,56,56
"60014",2017,0,0,37,37
"60014",2018,0,0,37,37
"60014",2019,0,0,42,42
"60015",2015,0,0,84,84
"60015",2017,0,0,96,96
"60015",2019,0,0,28,28
"60016",2015,0,0,84,84
"60016",2017,0,0,133,133
"60016",2019,0,0,198,198
"60016",2020,0,0,240,240
"60017",2015,0,0,56,56
"60017",2017,0,0,114,114
"60017",2019,0,0,97,97
"60017",2020,0,0,240,240
"60019",2015,0,0,15,15
"60019",2017,0,0,56,56
"60019",2018,0,0,37,37
"60019",2019,0,0,42,42
"60020",2015,0,0,33,33
"60020",2017,0,0,56,56
"60020",2019,0,0,49,49
"60020",2020,0,0,59,59
"60021",2015,0,0,15,15
"60021",2019,0,0,69,69
"60021",2020,0,0,13,13
"60022",2015,0,0,15,15
"60022",2017,0,0,19,19
"60022",2018,0,0,46,46
"60022",2019,0,0,162,162
"60022",2020,0,0,187,187
"60023",2015,0,0,15,15
"60023",2019,0,0,69,69
"60023",2020,0,0,13,13
"60024",2015,0,0,15,15
"60024",2017,0,0,37,37
"60024",2018,0,0,37,37
"60024",2019,0,0,42,42
"60025",2015,0,0,15,15
"60025",2019,0,0,69,69
"60025",2020,0,0,13,13
"60026",2015,0,0,84,84
"60026",2017,0,0,133,133
"60026",2019,0,0,198,198
"60026",2020,0,0,240,240
"60027",2015,0,0,20,20
"60027",2017,0,0,19,19
"60027",2018,0,0,136,136
"60027",2019,0,0,198,198
"60027",2020,0,0,233,233
"60028",2015,0,0,15,15
"60028",2017,0,0,19,19
"60028",2018,0,0,46,46
"60028",2019,0,0,162,162
"60028",2020,0,0,187,187
"60029",2015,0,0,84,84
"60029",2017,0,0,133,133
"60029",2019,0,0,153,153
"60029",2020,0,0,32,32
"60030",2015,0,0,84,84
"60030",2017,0,0,133,133
"60030",2019,0,0,153,153
"60030",2020,0,0,32,32
"60031",2015,0,0,33,33
"60031",2017,0,0,56,56
"60031",2019,0,0,49,49
"60031",2020,0,0,59,59
"60032",2015,0,0,15,15
"60032",2019,0,0,69,69
"60032",2020,0,0,13,13
"60033",2017,0,0,19,19
"60033",2018,0,0,46,46
"60033",2019,0,0,198,198
"60033",2020,0,0,174,174
"60034",2015,0,0,56,56
"60034",2017,0,0,83,83
"60034",2019,0,0,198,198
"60034",2020,0,0,240,240
"60035",2015,0,0,28,28
"60035",2017,0,0,37,37
"60035",2019,0,0,56,56
"60035",2020,0,0,14,14
"60036",2015,0,0,56,56
"60036",2017,0,0,37,37
"60036",2018,0,0,37,37
"60036",2019,0,0,42,42
"60037",2015,0,0,28,28
"60037",2017,0,0,37,37
"60037",2019,0,0,25,25
"60037",2020,0,0,14,14
"60039",2017,0,0,77,77
"60039",2019,0,0,83,83
"60039",2020,0,0,32,32
"60040",2015,0,0,56,56
"60040",2017,0,0,37,37
"60040",2018,0,0,37,37
"60040",2019,0,0,42,42
"60041",2015,0,0,84,84
"60041",2017,0,0,96,96
"60041",2019,0,0,28,28
"60042",2015,0,0,56,56
"60042",2017,0,0,83,83
"60042",2019,0,0,162,162
"60042",2020,0,0,187,187
"60043",2015,0,0,15,15
"60043",2019,0,0,69,69
"60043",2020,0,0,13,13
"60044",2015,0,0,84,84
"60044",2017,0,0,96,96
"60044",2019,0,0,28,28
"60045",2017,0,0,19,19
"60045",2018,0,0,46,46
"60045",2019,0,0,198,198
"60045",2020,0,0,174,174
"60046",2015,0,0,33,33
"60046",2017,0,0,56,56
"60046",2019,0,0,49,49
"60046",2020,0,0,59,59
"60047",2017,0,0,19,19
"60047",2018,0,0,46,46
"60047",2019,0,0,198,198
"60047",2020,0,0,174,174
"60048",2015,0,0,15,15
"60048",2017,0,0,37,37
"60048",2018,0,0,37,37
"60048",2019,0,0,42,42
"60049",2015,0,0,84,84
"60049",2017,0,0,133,133
"60049",2019,0,0,153,153
"60049",2020,0,0,32,32
"60050",2015,0,0,15,15
"60050",2019,0,0,69,69
"60050",2020,0,0,13,13
"60051",2017,0,0,46,46
"60052",2015,0,0,28,28
"60052",2017,0,0,37,37
"60052",2019,0,0,25,25
"60052",2020,0,0,14,14
"60053",2015,0,0,28,28
"60053",2017,0,0,37,37
"60053",2019,0,0,56,56
"60053",2020,0,0,14,14
"60054",2015,0,0,84,84
"60054",2017,0,0,133,133
"60054",2019,0,0,153,153
"60054",2020,0,0,32,32
"60055",2015,0,0,28,28
"60055",2017,0,0,37,37
"60055",2019,0,0,25,25
"60055",2020,0,0,14,14
"60056",2015,0,0,15,15
"60056",2019,0,0,69,69
"60056",2020,0,0,13,13
"60057",2015,0,0,84,84
"60057",2017,0,0,96,96
"60057",2019,0,0,28,28
"60058",2017,0,0,77,77
"60058",2019,0,0,83,83
"60058",2020,0,0,32,32
"60059",2015,0,0,28,28
"60059",2017,0,0,37,37
"60059",2019,0,0,25,25
"60059",2020,0,0,14,14
"60060",2017,0,0,46,46
"60061",2015,0,0,15,15
"60061",2017,0,0,56,56
"60061",2018,0,0,37,37
"60061",2019,0,0,42,42
"60062",2015,0,0,28,28
"60062",2017,0,0,37,37
"60062",2019,0,0,56,56
"60062",2020,0,0,14,14
"60063",2015,0,0,84,84
"60063",2017,0,0,133,133
"60063",2019,0,0,153,153
"60063",2020,0,0,32,32
"60064",2015,0,0,15,15
"60064",2019,0,0,69,69
"60064",2020,0,0,13,13
"60065",2015,0,0,84,84
"60065",2017,0,0,96,96
"60065",2019,0,0,28,28
"60066",2015,0,0,20,20
"60066",2017,0,0,19,19
"60066",2018,0,0,136,136
"60066",2019,0,0,167,167
"60066",2020,0,0,59,59
"60067",2015,0,0,20,20
"60067",2017,0,0,19,19
"60067",2018,0,0,136,136
"60067",2019,0,0,167,167
"60067",2020,0,0,59,59
"60068",2015,0,0,20,20
"60068",2017,0,0,19,19
"60068",2018,0,0,136,136
"60068",2019,0,0,131,131
"60068",2020,0,0,27,27
"60069",2015,0,0,33,33
"60069",2017,0,0,56,56
"60069",2019,0,0,49,49
"60069",2020,0,0,59,59
"60070",2015,0,0,15,15
"60070",2017,0,0,37,37
"60070",2018,0,0,37,37
"60070",2019,0,0,42,42
"60071",2017,0,0,56,56
"60071",2018,0,0,99,99
"60071",2019,0,0,62,62
"60071",2020,0,0,80,80
"60072",2015,0,0,15,15
"60072",2019,0,0,69,69
"60072",2020,0,0,13,13
"60073",2015,0,0,84,84
"60073",2017,0,0,96,96
"60073",2019,0,0,28,28
"60074",2015,0,0,84,84
"60074",2017,0,0,96,96
"60074",2019,0,0,97,97
"60074",2020,0,0,13,13
"60075",2017,0,0,77,77
"60075",2019,0,0,83,83
"60075",2020,0,0,32,32
"60076",2015,0,0,84,84
"60076",2017,0,0,37,37
"60076",2019,0,0,93,93
"60076",2020,0,0,121,121
"60077",2015,0,0,84,84
"60077",2017,0,0,96,96
"60077",2019,0,0,28,28
"60078",2015,0,0,15,15
"60078",2017,0,0,37,37
"60078",2018,0,0,37,37
"60078",2019,0,0,42,42
"60079",2015,0,0,20,20
"60079",2017,0,0,56,56
"60079",2018,0,0,136,136
"60079",2019,0,0,119,119
"60079",2020,0,0,233,233
"60081",2015,0,0,84,84
"60081",2017,0,0,96,96
"60081",2019,0,0,28,28
"60082",2017,0,0,77,77
"60082",2019,0,0,83,83
"60082",2020,0,0,32,32
"60083",2015,0,0,20,20
"60083",2017,0,0,19,19
"60083",2018,0,0,136,136
"60083",2019,0,0,167,167
"60083",2020,0,0,59,59
"60084",2015,0,0,84,84
"60084",2017,0,0,96,96
"60084",2019,0,0,28,28
"60085",2015,0,0,56,56
"60085",2017,0,0,114,114
"60085",2019,0,0,97,97
"60085",2020,0,0,240,240
"60086",2015,0,0,15,15
"60086",2017,0,0,19,19
"60086",2018,0,0,46,46
"60086",2019,0,0,162,162
"60086",2020,0,0,187,187
"60087",2017,0,0,19,19
"60087",2018,0,0,46,46
"60087",2019,0,0,198,198
"60087",2020,0,0,174,174
"60088",2017,0,0,46,46
"60089",2015,0,0,15,15
"60089",2017,0,0,114,114
"60089",2019,0,0,125,125
"60089",2020,0,0,32,32
"60090",2015,0,0,15,15
"60090",2017,0,0,114,114
"60090",2019,0,0,125,125
"60090",2020,0,0,32,32
"60091",2015,0,0,33,33
"60091",2017,0,0,56,56
"60091",2019,0,0,49,49
"60091",2020,0,0,59,59
"60092",2015,0,0,33,33
"60092",2017,0,0,56,56
"60092",2019,0,0,49,49
"60092",2020,0,0,59,59
"60093",2017,0,0,56,56
"60093",2018,0,0,99,99
"60093",2019,0,0,62,62
"60093",2020,0,0,80,80
"60094",2015,0,0,33,33
"60094",2017,0,0,56,56
"60094",2019,0,0,49,49
"60094",2020,0,0,59,59
"60095",2015,0,0,15,15
"60095",2017,0,0,114,114
"60095",2019,0,0,125,125
"60095",2020,0,0,32,32
"60097",2015,0,0,15,15
"60097",2017,0,0,114,114
"60097",2019,0,0,125,125
"60097",2020,0,0,32,32
"60098",2015,0,0,84,84
"60098",2017,0,0,37,37
"60098",2019,0,0,93,93
"60098",2020,0,0,121,121
"60099",2015,0,0,15,15
"60099",2017,0,0,56,56
"60099",2018,0,0,37,37
"60099",2019,0,0,42,42
"60100",2017,0,0,19,19
"60100",2018,0,0,46,46
"60100",2019,0,0,198,198
"60100",2020,0,0,174,174
"60101",2015,0,0,33,33
"60101",2017,0,0,56,56
"60101",2019,0,0,49,49
"60101",2020,0,0,59,59
"60102",2015,0,0,15,15
"60102",2019,0,0,69,69
"60102",2020,0,0,13,13
"60103",2015,0,0,84,84
"60103",2017,0,0,133,133
"60103",2019,0,0,198,198
"60103",2020,0,0,240,240
"60104",2017,0,0,77,77
"60104",2019,0,0,83,83
"60104",2020,0,0,32,32
"60105",2015,0,0,15,15
"60105",2019,0,0,69,69
"60105",2020,0,0,13,13
"60106",2015,0,0,56,56
"60106",2017,0,0,83,83
"60106",2019,0,0,198,198
"60106",2020,0,0,240,240
"60107",2015,0,0,56,56
"60107",2017,0,0,83,83
"60107",2019,0,0,198,198
"60107",2020,0,0,240,240
"60108",2015,0,0,84,84
"60108",2017,0,0,96,96
"60108",2019,0,0,28,28
"60109",2015,0,0,84,84
"60109",2017,0,0,96,96
"60109",2019,0,0,28,28
"60110",2015,0,0,84,84
"60110",2017,0,0,96,96
"60110",2019,0,0,28,28
"60111",2017,0,0,77,77
"60111",2019,0,0,83,83
"60111",2020,0,0,32,32
"60112",2015,0,0,56,56
"60112",2017,0,0,37,37
"60112",2018,0,0,37,37
"60112",2019,0,0,25,25
"60113",2015,0,0,56,56
"60113",2017,0,0,83,83
"60113",2019,0,0,198,198
"60113",2020,0,0,240,240
"60114",2015,0,0,84,84
"60114",2017,0,0,133,133
"60114",2019,0,0,153,153
"60114",2020,0,0,32,32
"60115",2015,0,0,56,56
"60115",2017,0,0,83,83
"60115",2019,0,0,198,198
"60115",2020,0,0,240,240
"60116",2015,0,0,84,84
"60116",2017,0,0,133,133
"60116",2019,0,0,198,198
"60116",2020,0,0,240,240
"60117",2015,0,0,28,28
"60117",2017,0,0,37,37
"60117",2019,0,0,25,25
"60117",2020,0,0,14,14
"60118",2015,0,0,15,15
"60118",2019,0,0,69,69
"60118",2020,0,0,13,13
"60119",2015,0,0,15,15
"60119",2017,0,0,56,56
"60119",2018,0,0,99,99
"60119",2019,0,0,62,62
"60119",2020,0,0,27,27
"60120",2015,0,0,84,84
"60120",2017,0,0,133,133
"60120",2019,0,0,198,198
"60120",2020,0,0,240,240
"60121",2015,0,0,28,28
"60121",2017,0,0,37,37
"60121",2019,0,0,25,25
"60121",2020,0,0,14,14
"60122",2015,0,0,84,84
"60122",2017,0,0,96,96
"60122",2019,0,0,28,28
"60123",2015,0,0,56,56
"60123",2017,0,0,114,114
"60123",2019,0,0,97,97
"60123",2020,0,0,240,240
"60124",2015,0,0,28,28
"60124",2017,0,0,37,37
"60124",2019,0,0,56,56
"60124",2020,0,0,14,14
"60125",2015,0,0,15,15
"60125",2019,0,0,69,69
"60125",2020,0,0,13,13
"60126",2015,0,0,28,28
"60126",2017,0,0,37,37
"60126",2019,0,0,25,25
"60126",2020,0,0,14,14
"60127",2015,0,0,28,28
"60127",2017,0,0,37,37
"60127",2019,0,0,25,25
"60127",2020,0,0,14,14
"60128",2015,0,0,84,84
"60128",2017,0,0,96,96
"60128",2019,0,0,28,28
"60129",2015,0,0,15,15
"60129",2019,0,0,69,69
"60129",2020,0,0,13,13
"60130",2015,0,0,56,56
"60130",2017,0,0,83,83
"60130",2019,0,0,162,162
"60130",2020,0,0,187,187
"60131",2017,0,0,46,46
"60132",2015,0,0,28,28
"60132",2017,0,0,37,37
"60132",2019,0,0,25,25
"60132",2020,0,0,14,14
"60133",2015,0,0,56,56
"60133",2017,0,0,114,114
"60133",2019,0,0,97,97
"60133",2020,0,0,240,240
"60134",2015,0,0,84,84
"60134",2017,0,0,133,133
"60134",2019,0,0,198,198
"60134",2020,0,0,240,240
"60135",2015,0,0,84,84
"60135",2017,0,0,96,96
"60135",2019,0,0,28,28
"60136",2017,0,0,46,46
"60137",2015,0,0,56,56
"60137",2017,0,0,37,37
"60137",2018,0,0,37,37
"60137",2019,0,0,42,42
"60138",2015,0,0,15,15
"60138",2017,0,0,19,19
"60138",2018,0,0,46,46
"60138",2019,0,0,162,162
"60138",2020,0,0,187,187
"60139",2015,0,0,15,15
"60139",2017,0,0,46,46
"60139",2019,0,0,69,69
"60139",2020,0,0,13,13
"60140",2015,0,0,15,15
"60140",2017,0,0,114,114
"60140",2019,0,0,125,125
"60140",2020,0,0,32,32
"60141",2015,0,0,15,15
"60141",2017,0,0,19,19
"60141",2018,0,0,46,46
"60141",2019,0,0,162,162
"60141",2020,0,0,187,187
"60142",2017,0,0,19,19
"60142",2018,0,0,46,46
"60142",2019,0,0,198,198
"60142",2020,0,0,174,174
"60143",2015,0,0,15,15
"60143",2017,0,0,114,114
"60143",2019,0,0,125,125
"60143",2020,0,0,32,32
"60144",2015,0,0,15,15
"60144",2017,0,0,114,114
"60144",2019,0,0,125,125
"60144",2020,0,0,32,32
"60145",2015,0,0,15,15
"60145",2019,0,0,69,69
"60145",2020,0,0,13,13
"60146",2017,0,0,77,77
"60146",2019,0,0,83,83
"60146",2020,0,0,32,32
"60147",2015,0,0,28,28
"60147",2017,0,0,37,37
"60147",2019,0,0,25,25
"60147",2020,0,0,14,14
"60148",2015,0,0,33,33
"60148",2017,0,0,56,56
"60148",2018,0,0,46,46
"60148",2019,0,0,119,119
"60148",2020,0,0,233,233
"60149",2015,0,0,15,15
"60149",2019,0,0,69,69
"60149",2020,0,0,13,13
"60150",2015,0,0,28,28
"60150",2017,0,0,37,37
"60150",2019,0,0,25,25
"60150",2020,0,0,14,14
"60151",2015,0,0,15,15
"60151",2017,0,0,37,37
"60151",2018,0,0,37,37
"60151",2019,0,0,42,42
"60152",2015,0,0,15,15
"60152",2017,0,0,37,37
"60152",2018,0,0,37,37
"60152",2019,0,0,42,42
"60153",2017,0,0,46,46
"60154",2015,0,0,15,15
"60154",2019,0,0,69,69
"60154",2020,0,0,13,13
"60155",2015,0,0,84,84
"60155",2017,0,0,96,96
"60155",2019,0,0,97,97
"60155",2020,0,0,13,13
"60156",2015,0,0,15,15
"60156",2017,0,0,37,37
"60156",2018,0,0,37,37
"60156",2019,0,0,42,42
"60157",2015,0,0,56,56
"60157",2017,0,0,83,83
"60157",2019,0,0,198,198
"60157",2020,0,0,240,240
"60158",2015,0,0,15,15
"60158",2017,0,0,37,37
"60158",2018,0,0,37,37
"60158",2019,0,0,25,25
"60159",2015,0,0,15,15
"60159",2017,0,0,37,37
"60159",2018,0,0,37,37
"60159",2019,0,0,42,42
"60160",2017,0,0,56,56
"60160",2018,0,0,99,99
"60160",2019,0,0,62,62
"60160",2020,0,0,80,80
"60161",2017,0,0,46,46
"60162",2015,0,0,15,15
"60162",2017,0,0,114,114
"60162",2019,0,0,125,125
"60162",2020,0,0,32,32
"60163",2017,0,0,77,77
"60163",2019,0,0,83,83
"60163",2020,0,0,32,32
"60164",2015,0,0,84,84
"60164",2017,0,0,133,133
"60164",2019,0,0,153,153
"60164",2020,0,0,32,32
"60165",2015,0,0,84,84
"60165",2017,0,0,96,96
"60165",2019,0,0,28,28
"60166",2015,0,0,15,15
"60166",2017,0,0,37,37
"60166",2018,0,0,37,37
"60166",2019,0,0,42,42
"60167",2015,0,0,15,15
"60167",2019,0,0,69,69
"60167",2020,0,0,13,13
"60168",2015,0,0,15,15
"60168",2017,0,0,37,37
"60168",2018,0,0,37,37
"60168",2019,0,0,25,25
"60169",2015,0,0,15,15
"60169",2017,0,0,114,114
"60169",2019,0,0,125,125
"60169",2020,0,0,32,32
"60170",2017,0,0,19,19
"60170",2018,0,0,46,46
"60170",2019,0,0,198,198
"60170",2020,0,0,174,174
"60171",2015,0,0,15,15
"60171",2019,0,0,69,69
"60171",2020,0,0,13,13
"60172",2017,0,0,19,19
"60172",2018,0,0,46,46
"60172",2019,0,0,198,198
"60172",2020,0,0,174,174
"60173",2015,0,0,84,84
"60173",2017,0,0,96,96
"60173",2019,0,0,97,97
"60173",2020,0,0,13,13
"60174",2017,0,0,56,56
"60174",2018,0,0,99,99
"60174",2019,0,0,25,25
"60174",2020,0,0,80,80
"60175",2015,0,0,84,84
"60175",2017,0,0,56,56
"60175",2018,0,0,46,46
"60175",2019,0,0,162,162
"60175",2020,0,0,187,187
"60176",2015,0,0,20,20
"60176",2017,0,0,56,56
"60176",2018,0,0,136,136
"60176",2019,0,0,88,88
"60176",2020,0,0,59,59
"60177",2015,0,0,15,15
"60177",2017,0,0,37,37
"60177",2018,0,0,37,37
"60177",2019,0,0,42,42
"60178",2015,0,0,84,84
"60178",2017,0,0,96,96
"60178",2019,0,0,28,28
"60179",2015,0,0,15,15
"60179",2017,0,0,37,37
"60179",2018,0,0,37,37
"60179",2019,0,0,25,25
"60180",2015,0,0,84,84
"60180",2017,0,0,96,96
"60180",2019,0,0,28,28
"60181",2015,0,0,28,28
"60181",2017,0,0,37,37
"60181",2019,0,0,25,25
"60181",2020,0,0,14,14
"60182",2017,0,0,77,77
"60182",2019,0,0,83,83
"60182",2020,0,0,32,32
"60183",2017,0,0,77,77
"60183",2019,0,0,83,83
"60183",2020,0,0,32,32
"60184",2015,0,0,15,15
"60184",2019,0,0,69,69
"60184",2020,0,0,13,13
"60185",2015,0,0,15,15
"60185",2017,0,0,46,46
"60185",2019,0,0,69,69
"60185",2020,0,0,13,13
"60186",2015,0,0,56,56
"60186",2017,0,0,37,37
"60186",2018,0,0,37,37
"60186",2019,0,0,42,42
"60187",2015,0,0,84,84
"60187",2017,0,0,133,133
"60187",2019,0,0,153,153
"60187",2020,0,0,32,32
"60188",2015,0,0,15,15
"60188",2019,0,0,69,69
"60188",2020,0,0,13,13
"60189",2015,0,0,15,15
"60189",2019,0,0,69,69
"60189",2020,0,0,13,13
"60190",2015,0,0,33,33
"60190",2017,0,0,56,56
"60190",2019,0,0,49,49
"60190",2020,0,0,59,59
"60191",2015,0,0,15,15
"60191",2017,0,0,56,56
"60191",2018,0,0,37,37
"60191",2019,0,0,25,25
"60192",2015,0,0,28,28
"60192",2017,0,0,37,37
"60192",2019,0,0,25,25
"60192",2020,0,0,14,14
"60193",2017,0,0,46,46
"60194",2017,0,0,46,46
"60195",2015,0,0,15,15
"60195",2017,0,0,114,114
"60195",2019,0,0,125,125
"60195",2020,0,0,32,32
"60196",2015,0,0,84,84
"60196",2017,0,0,133,133
"60196",2019,0,0,153,153
"60196",2020,0,0,32,32
"60197",2015,0,0,84,84
